Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks
EURGBP_Ticks_2012.06.01_2012.06.30.csv,EURGBP,EUR/GBP,2012,June,0.00012378358773367665,4.076229384175973e-05,1e-05,0.00132,0.00027,27,1422692
EURJPY_Ticks_2012.06.01_2012.06.30.csv,EURJPY,EUR/JPY,2012,June,0.014699150608726523,0.004581242834039004,0.001,0.235,0.04,40,2140945
EURUSD_Ticks_2012.06.01_2012.06.30.csv,EURUSD,EUR/USD,2012,June,8.964868438998199e-05,2.7429386027862072e-05,1e-05,0.00089,0.0003,30,2316948
GBPAUD_Ticks_2012.06.01_2012.06.30.csv,GBPAUD,GBP/AUD,2012,June,0.00034805637063616956,0.00010312511286982655,3e-05,0.00333,0.0009,50,2752284
GBPJPY_Ticks_2012.06.01_2012.06.30.csv,GBPJPY,GBP/JPY,2012,June,0.020773877527879177,0.006586079429055603,0.002,0.222,0.07,50,2292930
GBPUSD_Ticks_2012.06.01_2012.06.30.csv,GBPUSD,GBP/USD,2012,June,0.0001549901851625763,4.80372990698236e-05,2e-05,0.0015,0.0004,39,1777411
USDJPY_Ticks_2012.06.01_2012.06.30.csv,USDJPY,USD/JPY,2012,June,0.007710186309470553,0.002727820693846487,0.001,0.12,0.03,30,1173585
AUDJPY_Ticks_2012.03.01_2012.03.31.csv,AUDJPY,AUD/JPY,2012,March,0.014447240799231133,0.00346944965218908,0.001,0.108,0.06,50,2354613
AUDUSD_Ticks_2012.03.01_2012.03.31.csv,AUDUSD,AUD/USD,2012,March,0.00010920107477027427,3.072695969160082e-05,1e-05,0.00204,0.00045,45,1895847
EURAUD_Ticks_2012.03.01_2012.03.31.csv,EURAUD,EUR/AUD,2012,March,0.00018879424520904312,4.1818654253798346e-05,1e-05,0.0023,0.0009,50,2569685
EURGBP_Ticks_2012.03.01_2012.03.31.csv,EURGBP,EUR/GBP,2012,March,0.00011290880653816675,3.232754527572646e-05,1e-05,0.00104,0.00027,27,1460960
EURJPY_Ticks_2012.03.01_2012.03.31.csv,EURJPY,EUR/JPY,2012,March,0.015144246169150244,0.0038944652650387663,0.001,0.151,0.04,40,2147239
EURUSD_Ticks_2012.03.01_2012.03.31.csv,EURUSD,EUR/USD,2012,March,7.633179617762834e-05,2.1647393010905383e-05,1e-05,0.00056,0.0003,30,2100633
GBPAUD_Ticks_2012.03.01_2012.03.31.csv,GBPAUD,GBP/AUD,2012,March,0.00028449357420578045,7.377568865395217e-05,2e-05,0.00213,0.0009,50,2557038
GBPJPY_Ticks_2012.03.01_2012.03.31.csv,GBPJPY,GBP/JPY,2012,March,0.020468121554404438,0.004618485185478704,0.002,0.214,0.07,50,2271378
GBPUSD_Ticks_2012.03.01_2012.03.31.csv,GBPUSD,GBP/USD,2012,March,0.00012892778154110636,4.522735240978846e-05,1e-05,0.00119,0.0004,40,1504283
USDJPY_Ticks_2012.03.01_2012.03.31.csv,USDJPY,USD/JPY,2012,March,0.0065753475212203235,0.002486646998682636,0.001,0.107,0.03,30,1089286
AUDJPY_Ticks_2012.05.01_2012.05.31.csv,AUDJPY,AUD/JPY,2012,May,0.015826794392033338,0.0038580647077246615,0.002,0.127,0.06,50,2269557
AUDUSD_Ticks_2012.05.01_2012.05.31.csv,AUDUSD,AUD/USD,2012,May,0.0001291066096827,3.2528999145487704e-05,1e-05,0.00213,0.00045,45,2040340
EURAUD_Ticks_2012.05.01_2012.05.31.csv,EURAUD,EUR/AUD,2012,May,0.00019592084294032302,5.504496648208468e-05,1e-05,0.00174,0.0009,50,2499916
EURGBP_Ticks_2012.05.01_2012.05.31.csv,EURGBP,EUR/GBP,2012,May,0.00011650533251861576,3.310429400908112e-05,1e-05,0.00108,0.00027,27,1528546
EURJPY_Ticks_2012.05.01_2012.05.31.csv,EURJPY,EUR/JPY,2012,May,0.014872434404548924,0.004035709474937727,0.001,0.19,0.04,40,2163679
EURUSD_Ticks_2012.05.01_2012.05.31.csv,EURUSD,EUR/USD,2012,May,8.840452864270267e-05,2.4851539700030577e-05,0.0,0.00074,0.0003,30,2431457
GBPAUD_Ticks_2012.05.01_2012.05.31.csv,GBPAUD,GBP/AUD,2012,May,0.00034449990052746245,9.044222163001084e-05,3e-05,0.00245,0.0009,50,2910351
GBPJPY_Ticks_2012.05.01_2012.05.31.csv,GBPJPY,GBP/JPY,2012,May,0.020584565421271704,0.004980885287801203,0.002,0.169,0.07,50,2280749
GBPUSD_Ticks_2012.05.01_2012.05.31.csv,GBPUSD,GBP/USD,2012,May,0.00015917234315850228,4.4840182672840814e-05,2e-05,0.00166,0.0004,39,1767230
USDJPY_Ticks_2012.05.01_2012.05.31.csv,USDJPY,USD/JPY,2012,May,0.007526484519360551,0.002400384777278135,0.001,0.161,0.03,30,1204666
AUDJPY_Ticks_2012.11.01_2012.11.30.csv,AUDJPY,AUD/JPY,2012,November,0.015619512213342696,0.003906659447910765,0.002,0.106,0.06,50,1070878
AUDUSD_Ticks_2012.11.01_2012.11.30.csv,AUDUSD,AUD/USD,2012,November,0.00012799160924793678,3.0982922652541793e-05,1e-05,0.00197,0.00045,45,927688
EURAUD_Ticks_2012.11.01_2012.11.30.csv,EURAUD,EUR/AUD,2012,November,0.0001756300143369085,4.8510904811975176e-05,1e-05,0.00176,0.0009,50,1605646
EURGBP_Ticks_2012.11.01_2012.11.30.csv,EURGBP,EUR/GBP,2012,November,0.0001172882530380695,3.436810877015659e-05,1e-05,0.00077,0.00027,27,1111232
EURJPY_Ticks_2012.11.01_2012.11.30.csv,EURJPY,EUR/JPY,2012,November,0.014132048282836908,0.003637706071894045,0.001,0.155,0.04,40,1664111
EURUSD_Ticks_2012.11.01_2012.11.30.csv,EURUSD,EUR/USD,2012,November,6.554231854703335e-05,2.0195853096503313e-05,2e-05,0.00049,0.0003,29,1444603
GBPAUD_Ticks_2012.11.01_2012.11.30.csv,GBPAUD,GBP/AUD,2012,November,0.00030025403471080163,8.258341513048098e-05,3e-05,0.00211,0.0009,50,1053793
GBPJPY_Ticks_2012.11.01_2012.11.30.csv,GBPJPY,GBP/JPY,2012,November,0.019754341517946493,0.0054658102782001216,0.002,0.136,0.07,50,1374001
GBPUSD_Ticks_2012.11.01_2012.11.30.csv,GBPUSD,GBP/USD,2012,November,0.00014543365978804618,3.7304225358740364e-05,2e-05,0.00105,0.0004,39,1206395
USDJPY_Ticks_2012.11.01_2012.11.30.csv,USDJPY,USD/JPY,2012,November,0.007593131132803933,0.0021745068973064046,0.001,0.088,0.03,30,788689
AUDJPY_Ticks_2012.10.01_2012.10.31.csv,AUDJPY,AUD/JPY,2012,October,0.015225764594076,0.0037177306728084026,0.001,0.107,0.06,50,1270053
AUDUSD_Ticks_2012.10.01_2012.10.31.csv,AUDUSD,AUD/USD,2012,October,0.00012861919067277733,3.04683442083538e-05,1e-05,0.00152,0.00045,45,1275578
EURAUD_Ticks_2012.10.01_2012.10.31.csv,EURAUD,EUR/AUD,2012,October,0.0001803080752367194,4.4462255175637235e-05,2e-05,0.00238,0.0009,50,2072286
EURGBP_Ticks_2012.10.01_2012.10.31.csv,EURGBP,EUR/GBP,2012,October,0.0001136773399212985,3.311238456687346e-05,1e-05,0.00142,0.00027,27,1242670
EURJPY_Ticks_2012.10.01_2012.10.31.csv,EURJPY,EUR/JPY,2012,October,0.013937868057227317,0.0035991300074639603,0.001,0.165,0.04,40,1545276
EURUSD_Ticks_2012.10.01_2012.10.31.csv,EURUSD,EUR/USD,2012,October,6.54074732647897e-05,1.969049777830643e-05,1e-05,0.00056,0.0003,30,1468943
GBPAUD_Ticks_2012.10.01_2012.10.31.csv,GBPAUD,GBP/AUD,2012,October,0.00030677368265852735,7.992297191743579e-05,3e-05,0.00257,0.0009,50,1536219
GBPJPY_Ticks_2012.10.01_2012.10.31.csv,GBPJPY,GBP/JPY,2012,October,0.019422468414436796,0.005625486285229984,0.002,0.21,0.07,50,1450267
GBPUSD_Ticks_2012.10.01_2012.10.31.csv,GBPUSD,GBP/USD,2012,October,0.00014939343672221164,3.871408374036133e-05,2e-05,0.00141,0.0004,39,1433552
USDJPY_Ticks_2012.10.01_2012.10.31.csv,USDJPY,USD/JPY,2012,October,0.007504898104805261,0.0022712247449769114,0.001,0.224,0.03,30,697923
AUDJPY_Ticks_2012.09.01_2012.09.30.csv,AUDJPY,AUD/JPY,2012,September,0.015111912919559755,0.0038173239876617437,0.001,0.111,0.06,50,1286259
AUDUSD_Ticks_2012.09.01_2012.09.30.csv,AUDUSD,AUD/USD,2012,September,0.00012838453872790053,3.184831436164381e-05,1e-05,0.00189,0.00045,45,1251333
EURAUD_Ticks_2012.09.01_2012.09.30.csv,EURAUD,EUR/AUD,2012,September,0.00018075688703254078,4.425092500601446e-05,1e-05,0.00275,0.0009,50,2017342
EURGBP_Ticks_2012.09.01_2012.09.30.csv,EURGBP,EUR/GBP,2012,September,0.0001112768960420889,3.0915600728746185e-05,2e-05,0.00098,0.00027,26,1217233
EURJPY_Ticks_2012.09.01_2012.09.30.csv,EURJPY,EUR/JPY,2012,September,0.013981964772205166,0.004018957071598526,0.001,0.211,0.04,40,1573587
EURUSD_Ticks_2012.09.01_2012.09.30.csv,EURUSD,EUR/USD,2012,September,7.973136537520718e-05,2.3164554543577643e-05,2e-05,0.0007,0.0003,29,1606606
GBPAUD_Ticks_2012.09.01_2012.09.30.csv,GBPAUD,GBP/AUD,2012,September,0.00031517616985799797,8.661210942466584e-05,3e-05,0.00232,0.0009,50,1506529
GBPJPY_Ticks_2012.09.01_2012.09.30.csv,GBPJPY,GBP/JPY,2012,September,0.018892229435542855,0.0055728910484217145,0.002,0.201,0.07,50,1463034
GBPUSD_Ticks_2012.09.01_2012.09.30.csv,GBPUSD,GBP/USD,2012,September,0.00014373186717242932,4.002948326752762e-05,2e-05,0.00128,0.0004,39,1356104
USDJPY_Ticks_2012.09.01_2012.09.30.csv,USDJPY,USD/JPY,2012,September,0.0072797735729161995,0.0024511090327385666,0.001,0.125,0.03,30,686137
AUDJPY_Ticks_2013.04.01_2013.04.30.csv,AUDJPY,AUD/JPY,2013,April,0.018382705458447387,0.00597449485099574,0.002,0.135,0.06,50,2486403
AUDUSD_Ticks_2013.04.01_2013.04.30.csv,AUDUSD,AUD/USD,2013,April,0.0001319517647904536,3.580320901711918e-05,1e-05,0.00196,0.00045,45,1391100
EURAUD_Ticks_2013.04.01_2013.04.30.csv,EURAUD,EUR/AUD,2013,April,0.00018281496013311185,5.800964155393913e-05,1e-05,0.00192,0.0009,50,2218884
EURGBP_Ticks_2013.04.01_2013.04.30.csv,EURGBP,EUR/GBP,2013,April,0.00012508024055434588,4.6527562592152555e-05,4e-05,0.001,0.00027,24,1673468
EURJPY_Ticks_2013.04.01_2013.04.30.csv,EURJPY,EUR/JPY,2013,April,0.01575927714896945,0.006063274081152259,0.001,0.326,0.04,40,3025741
EURUSD_Ticks_2013.04.01_2013.04.30.csv,EURUSD,EUR/USD,2013,April,4.076441511750409e-05,2.0897576993255654e-05,1e-05,0.00056,0.0003,30,1774023
GBPAUD_Ticks_2013.04.01_2013.04.30.csv,GBPAUD,GBP/AUD,2013,April,0.00027315845743320434,9.473778234189099e-05,4e-05,0.00201,0.0009,50,1822054
GBPJPY_Ticks_2013.04.01_2013.04.30.csv,GBPJPY,GBP/JPY,2013,April,0.0239331690185793,0.00865831836077378,0.002,0.214,0.07,50,2694828
GBPUSD_Ticks_2013.04.01_2013.04.30.csv,GBPUSD,GBP/USD,2013,April,0.00010041958720395289,4.509310412036334e-05,1e-05,0.00111,0.0004,40,1618281
USDJPY_Ticks_2013.04.01_2013.04.30.csv,USDJPY,USD/JPY,2013,April,0.006784978538392149,0.0032450449367452017,0.001,0.182,0.03,30,1983309
AUDJPY_Ticks_2013.08.01_2013.08.31.csv,AUDJPY,AUD/JPY,2013,August,0.013636627201011687,0.005501205060823313,0.001,0.132,0.06,50,2264754
AUDUSD_Ticks_2013.08.01_2013.08.31.csv,AUDUSD,AUD/USD,2013,August,9.989312326142285e-05,4.3468419455482254e-05,1e-05,0.00236,0.00045,45,1557308
EURAUD_Ticks_2013.08.01_2013.08.31.csv,EURAUD,EUR/AUD,2013,August,0.000202920673363864,7.955432365914524e-05,1e-05,0.0035,0.0009,50,2429474
EURGBP_Ticks_2013.08.01_2013.08.31.csv,EURGBP,EUR/GBP,2013,August,0.00010634820892500744,4.3987681530240125e-05,1e-05,0.00174,0.00027,27,1150901
EURJPY_Ticks_2013.08.01_2013.08.31.csv,EURJPY,EUR/JPY,2013,August,0.007355889367458089,0.005544721663783311,0.001,0.343,0.04,40,2135068
EURUSD_Ticks_2013.08.01_2013.08.31.csv,EURUSD,EUR/USD,2013,August,2.695865063203597e-05,1.7228758184947505e-05,1e-05,0.00049,0.0003,30,1301350
GBPAUD_Ticks_2013.08.01_2013.08.31.csv,GBPAUD,GBP/AUD,2013,August,0.00026227178689935607,0.00010828802811561104,2e-05,0.00281,0.0009,50,2325962
GBPJPY_Ticks_2013.08.01_2013.08.31.csv,GBPJPY,GBP/JPY,2013,August,0.017215618576761394,0.007974158771400978,0.001,0.495,0.07,50,2482198
GBPUSD_Ticks_2013.08.01_2013.08.31.csv,GBPUSD,GBP/USD,2013,August,7.291228944504746e-05,3.9291768926763814e-05,1e-05,0.00114,0.0004,40,1388533
USDJPY_Ticks_2013.08.01_2013.08.31.csv,USDJPY,USD/JPY,2013,August,0.004557118228835858,0.0030133474863407975,0.001,0.249,0.03,30,1509877
AUDJPY_Ticks_2013.12.01_2013.12.31.csv,AUDJPY,AUD/JPY,2013,December,0.011174114969451488,0.006181389289455869,0.001,0.34,0.06,50,1688953
AUDUSD_Ticks_2013.12.01_2013.12.31.csv,AUDUSD,AUD/USD,2013,December,8.654532866025856e-05,5.1333370647802385e-05,1e-05,0.00314,0.00045,45,1210338
EURAUD_Ticks_2013.12.01_2013.12.31.csv,EURAUD,EUR/AUD,2013,December,0.0001808854467185413,9.037921883291918e-05,1e-05,0.00348,0.0009,50,1941088
EURGBP_Ticks_2013.12.01_2013.12.31.csv,EURGBP,EUR/GBP,2013,December,8.553951799366778e-05,5.866685027761026e-05,1e-05,0.00214,0.00027,27,993016
EURJPY_Ticks_2013.12.01_2013.12.31.csv,EURJPY,EUR/JPY,2013,December,0.008217848413229752,0.006376098854340631,0.001,0.34,0.04,40,1780472
EURUSD_Ticks_2013.12.01_2013.12.31.csv,EURUSD,EUR/USD,2013,December,2.8409119420650765e-05,2.9652603856796265e-05,1e-05,0.00209,0.0003,30,1283371
GBPAUD_Ticks_2013.12.01_2013.12.31.csv,GBPAUD,GBP/AUD,2013,December,0.00021846798753601034,0.00015372539648455828,4e-05,0.00498,0.0009,50,1530810
GBPJPY_Ticks_2013.12.01_2013.12.31.csv,GBPJPY,GBP/JPY,2013,December,0.014707751791590212,0.009326414157666807,0.001,0.495,0.07,50,2022784
GBPUSD_Ticks_2013.12.01_2013.12.31.csv,GBPUSD,GBP/USD,2013,December,7.505180070746791e-05,7.200839711555529e-05,1e-05,0.00383,0.0004,40,1175177
USDJPY_Ticks_2013.12.01_2013.12.31.csv,USDJPY,USD/JPY,2013,December,0.004366134756951951,0.0030319564545927945,0.001,0.345,0.03,30,1198261
AUDJPY_Ticks_2013.02.01_2013.02.28.csv,AUDJPY,AUD/JPY,2013,February,0.01761752031954209,0.005570773811548463,0.002,0.117,0.06,50,1981836
AUDUSD_Ticks_2013.02.01_2013.02.28.csv,AUDUSD,AUD/USD,2013,February,0.00013338150374968342,3.8673676678626836e-05,1e-05,0.00184,0.00045,45,975149
EURAUD_Ticks_2013.02.01_2013.02.28.csv,EURAUD,EUR/AUD,2013,February,0.0001918831032956822,5.8404495657983785e-05,1e-05,0.00185,0.0009,50,1997644
EURGBP_Ticks_2013.02.01_2013.02.28.csv,EURGBP,EUR/GBP,2013,February,0.00012149000672950021,4.599289856866871e-05,1e-05,0.00103,0.00027,27,1341853
EURJPY_Ticks_2013.02.01_2013.02.28.csv,EURJPY,EUR/JPY,2013,February,0.015823943263560823,0.005776599309156027,0.001,0.203,0.04,40,2616026
EURUSD_Ticks_2013.02.01_2013.02.28.csv,EURUSD,EUR/USD,2013,February,5.622554438199691e-05,2.7457649442894616e-05,1e-05,0.00082,0.0003,30,1671804
GBPAUD_Ticks_2013.02.01_2013.02.28.csv,GBPAUD,GBP/AUD,2013,February,0.00028375306031171627,9.535847087285772e-05,2e-05,0.00252,0.0009,50,1670173
GBPJPY_Ticks_2013.02.01_2013.02.28.csv,GBPJPY,GBP/JPY,2013,February,0.0211129062418036,0.0076808915221771735,0.002,0.181,0.07,50,2417218
GBPUSD_Ticks_2013.02.01_2013.02.28.csv,GBPUSD,GBP/USD,2013,February,0.00012473477615992297,4.9988996095948404e-05,1e-05,0.00162,0.0004,40,1558099
USDJPY_Ticks_2013.02.01_2013.02.28.csv,USDJPY,USD/JPY,2013,February,0.00812189423102467,0.00296456974360969,0.001,0.137,0.03,30,1618641
AUDJPY_Ticks_2013.01.01_2013.01.31.csv,AUDJPY,AUD/JPY,2013,January,0.017608824413685997,0.005486544143991067,0.002,0.141,0.06,50,1865937
AUDUSD_Ticks_2013.01.01_2013.01.31.csv,AUDUSD,AUD/USD,2013,January,0.00012647498530689094,3.815044415133433e-05,1e-05,0.00138,0.00045,45,961335
EURAUD_Ticks_2013.01.01_2013.01.31.csv,EURAUD,EUR/AUD,2013,January,0.0001920974950694378,6.076771483346191e-05,1e-05,0.00153,0.0009,50,1902927
EURGBP_Ticks_2013.01.01_2013.01.31.csv,EURGBP,EUR/GBP,2013,January,0.00012255207408266966,4.225074123642791e-05,1e-05,0.00149,0.00027,27,1266801
EURJPY_Ticks_2013.01.01_2013.01.31.csv,EURJPY,EUR/JPY,2013,January,0.015751007628508295,0.0050807471828496825,0.001,0.253,0.04,40,2524740
EURUSD_Ticks_2013.01.01_2013.01.31.csv,EURUSD,EUR/USD,2013,January,6.0238204167157507e-05,2.725388984841901e-05,1e-05,0.00091,0.0003,30,1748626
GBPAUD_Ticks_2013.01.01_2013.01.31.csv,GBPAUD,GBP/AUD,2013,January,0.00029300592082963736,0.00011708660411359804,3e-05,0.00461,0.0009,50,1525293
GBPJPY_Ticks_2013.01.01_2013.01.31.csv,GBPJPY,GBP/JPY,2013,January,0.02170727614586831,0.007677329162038681,0.004,0.306,0.07,50,2269938
GBPUSD_Ticks_2013.01.01_2013.01.31.csv,GBPUSD,GBP/USD,2013,January,0.00013165324252997274,5.549216500668018e-05,1e-05,0.00329,0.0004,40,1560001
USDJPY_Ticks_2013.01.01_2013.01.31.csv,USDJPY,USD/JPY,2013,January,0.007988016632125946,0.0026962572452204287,0.001,0.132,0.03,30,1597631
AUDJPY_Ticks_2013.07.01_2013.07.31.csv,AUDJPY,AUD/JPY,2013,July,0.017093669261732395,0.007146860681877796,0.001,0.189,0.06,50,2563840
AUDUSD_Ticks_2013.07.01_2013.07.31.csv,AUDUSD,AUD/USD,2013,July,0.00012416172329390108,5.1680255870027355e-05,1e-05,0.00266,0.00045,45,1829891
EURAUD_Ticks_2013.07.01_2013.07.31.csv,EURAUD,EUR/AUD,2013,July,0.0002214674362830563,8.758722473303848e-05,1e-05,0.00348,0.0009,50,2980879
EURGBP_Ticks_2013.07.01_2013.07.31.csv,EURGBP,EUR/GBP,2013,July,0.00012513177957556372,4.67187639179436e-05,1e-05,0.00176,0.00027,27,1591711
EURJPY_Ticks_2013.07.01_2013.07.31.csv,EURJPY,EUR/JPY,2013,July,0.007893495614319734,0.00652429538576942,0.001,0.335,0.04,40,2403732
EURUSD_Ticks_2013.07.01_2013.07.31.csv,EURUSD,EUR/USD,2013,July,2.6950288566695178e-05,1.669363216643121e-05,0.0,0.00035,0.0003,31,1754707
GBPAUD_Ticks_2013.07.01_2013.07.31.csv,GBPAUD,GBP/AUD,2013,July,0.0002977543323346652,0.00013573645275213444,3e-05,0.00333,0.0009,50,2560744
GBPJPY_Ticks_2013.07.01_2013.07.31.csv,GBPJPY,GBP/JPY,2013,July,0.021127369796300515,0.009097651379986228,0.002,0.311,0.07,50,3349444
GBPUSD_Ticks_2013.07.01_2013.07.31.csv,GBPUSD,GBP/USD,2013,July,7.034769936874794e-05,4.336463626241176e-05,1e-05,0.00127,0.0004,40,1909063
USDJPY_Ticks_2013.07.01_2013.07.31.csv,USDJPY,USD/JPY,2013,July,0.004719005480599409,0.0038140283368032113,0.001,0.217,0.03,30,1647630
AUDJPY_Ticks_2013.06.01_2013.06.30.csv,AUDJPY,AUD/JPY,2013,June,0.01921910850362858,0.00799877463748951,0.002,0.171,0.06,50,2726001
AUDUSD_Ticks_2013.06.01_2013.06.30.csv,AUDUSD,AUD/USD,2013,June,0.0001394302196377138,5.447710325508228e-05,1e-05,0.00261,0.00045,45,1831425
EURAUD_Ticks_2013.06.01_2013.06.30.csv,EURAUD,EUR/AUD,2013,June,0.0002503872653863062,9.889247029557917e-05,1e-05,0.00337,0.0009,50,2736573
EURGBP_Ticks_2013.06.01_2013.06.30.csv,EURGBP,EUR/GBP,2013,June,0.0001308922961422184,4.8407711182319265e-05,1e-05,0.00148,0.00027,27,1486502
EURJPY_Ticks_2013.06.01_2013.06.30.csv,EURJPY,EUR/JPY,2013,June,0.012072257972749606,0.007255149300464371,0.001,0.295,0.04,40,2966856
EURUSD_Ticks_2013.06.01_2013.06.30.csv,EURUSD,EUR/USD,2013,June,3.5072669223090795e-05,2.231753383094532e-05,1e-05,0.00089,0.0003,30,1726109
GBPAUD_Ticks_2013.06.01_2013.06.30.csv,GBPAUD,GBP/AUD,2013,June,0.0003405459989966264,0.00013936477760061566,3e-05,0.00351,0.0009,50,2429803
GBPJPY_Ticks_2013.06.01_2013.06.30.csv,GBPJPY,GBP/JPY,2013,June,0.025072220046155953,0.009426371319585843,0.002,0.233,0.07,50,3045761
GBPUSD_Ticks_2013.06.01_2013.06.30.csv,GBPUSD,GBP/USD,2013,June,9.254375752338827e-05,5.024037850753232e-05,1e-05,0.00155,0.0004,40,1569273
USDJPY_Ticks_2013.06.01_2013.06.30.csv,USDJPY,USD/JPY,2013,June,0.00589609156372743,0.003903503986433336,0.001,0.224,0.03,30,2125121
AUDJPY_Ticks_2013.03.01_2013.03.31.csv,AUDJPY,AUD/JPY,2013,March,0.017222762858223835,0.005162039889714294,0.004,0.139,0.06,50,2011417
AUDUSD_Ticks_2013.03.01_2013.03.31.csv,AUDUSD,AUD/USD,2013,March,0.00013892189981962557,3.846349261842637e-05,1e-05,0.00168,0.00045,45,1068333
EURAUD_Ticks_2013.03.01_2013.03.31.csv,EURAUD,EUR/AUD,2013,March,0.00018264389008888502,5.779891910710967e-05,1e-05,0.00196,0.0009,50,1979636
EURGBP_Ticks_2013.03.01_2013.03.31.csv,EURGBP,EUR/GBP,2013,March,0.00013074067909342357,4.985504602097713e-05,4e-05,0.00125,0.00027,24,1489957
EURJPY_Ticks_2013.03.01_2013.03.31.csv,EURJPY,EUR/JPY,2013,March,0.017189135362045502,0.005695960376199951,0.001,0.347,0.04,40,2520581
EURUSD_Ticks_2013.03.01_2013.03.31.csv,EURUSD,EUR/USD,2013,March,5.414731702399706e-05,2.825094009848415e-05,1e-05,0.0007,0.0003,30,1726087
GBPAUD_Ticks_2013.03.01_2013.03.31.csv,GBPAUD,GBP/AUD,2013,March,0.0002794471367691295,0.00010165645869862794,2e-05,0.00365,0.0009,50,1727751
GBPJPY_Ticks_2013.03.01_2013.03.31.csv,GBPJPY,GBP/JPY,2013,March,0.02135614333832822,0.008035051088948204,0.002,0.275,0.07,50,2299678
GBPUSD_Ticks_2013.03.01_2013.03.31.csv,GBPUSD,GBP/USD,2013,March,0.00012911163513113364,5.652036219358511e-05,1e-05,0.00166,0.0004,40,1678477
USDJPY_Ticks_2013.03.01_2013.03.31.csv,USDJPY,USD/JPY,2013,March,0.008155697724929615,0.0033932687881301866,0.001,0.19,0.03,30,1572303
AUDJPY_Ticks_2013.05.01_2013.05.31.csv,AUDJPY,AUD/JPY,2013,May,0.017851714418055935,0.006568013137753287,0.002,0.165,0.06,50,2525930
AUDUSD_Ticks_2013.05.01_2013.05.31.csv,AUDUSD,AUD/USD,2013,May,0.0001357719264403293,4.959145952983944e-05,1e-05,0.00245,0.00045,45,1679616
EURAUD_Ticks_2013.05.01_2013.05.31.csv,EURAUD,EUR/AUD,2013,May,0.00021370891260905585,7.89529320518927e-05,1e-05,0.00325,0.0009,50,2564625
EURGBP_Ticks_2013.05.01_2013.05.31.csv,EURGBP,EUR/GBP,2013,May,0.0001332843852564612,4.717009653004282e-05,1e-05,0.0015,0.00027,27,1661148
EURJPY_Ticks_2013.05.01_2013.05.31.csv,EURJPY,EUR/JPY,2013,May,0.014223717526658568,0.006255697974102889,0.001,0.346,0.04,40,2794600
EURUSD_Ticks_2013.05.01_2013.05.31.csv,EURUSD,EUR/USD,2013,May,4.236318565816951e-05,2.1929635966350203e-05,1e-05,0.00106,0.0003,30,1749177
GBPAUD_Ticks_2013.05.01_2013.05.31.csv,GBPAUD,GBP/AUD,2013,May,0.00030179390459615044,0.00011676404847921874,4e-05,0.00301,0.0009,50,2286805
GBPJPY_Ticks_2013.05.01_2013.05.31.csv,GBPJPY,GBP/JPY,2013,May,0.02446808703405133,0.009307613754659688,0.002,0.274,0.07,50,2913894
GBPUSD_Ticks_2013.05.01_2013.05.31.csv,GBPUSD,GBP/USD,2013,May,0.0001037977148174198,4.761544190686854e-05,1e-05,0.0016,0.0004,40,1637856
USDJPY_Ticks_2013.05.01_2013.05.31.csv,USDJPY,USD/JPY,2013,May,0.006464016220223278,0.0028856272384150125,0.001,0.263,0.03,30,1807620
AUDJPY_Ticks_2013.11.01_2013.11.30.csv,AUDJPY,AUD/JPY,2013,November,0.011907270711810799,0.004495663896851136,0.001,0.216,0.06,50,1693273
AUDUSD_Ticks_2013.11.01_2013.11.30.csv,AUDUSD,AUD/USD,2013,November,8.801901885009364e-05,3.244649000449436e-05,1e-05,0.00329,0.00045,45,1185140
EURAUD_Ticks_2013.11.01_2013.11.30.csv,EURAUD,EUR/AUD,2013,November,0.00018840772582085738,6.727609992198407e-05,1e-05,0.00326,0.0009,50,1814901
EURGBP_Ticks_2013.11.01_2013.11.30.csv,EURGBP,EUR/GBP,2013,November,9.061624660442866e-05,3.621157622900587e-05,1e-05,0.00214,0.00027,27,1058732
EURJPY_Ticks_2013.11.01_2013.11.30.csv,EURJPY,EUR/JPY,2013,November,0.006843889144831228,0.004387378150987228,0.001,0.266,0.04,40,1749526
EURUSD_Ticks_2013.11.01_2013.11.30.csv,EURUSD,EUR/USD,2013,November,2.5767173418105074e-05,2.018181417931513e-05,1e-05,0.00331,0.0003,30,1323397
GBPAUD_Ticks_2013.11.01_2013.11.30.csv,GBPAUD,GBP/AUD,2013,November,0.00023659851808422453,9.978797566080482e-05,1e-05,0.00497,0.0009,50,1582816
GBPJPY_Ticks_2013.11.01_2013.11.30.csv,GBPJPY,GBP/JPY,2013,November,0.014706687174775964,0.0064563853518014806,0.001,0.402,0.07,50,2155245
GBPUSD_Ticks_2013.11.01_2013.11.30.csv,GBPUSD,GBP/USD,2013,November,6.566327882845338e-05,4.231923207235633e-05,1e-05,0.00382,0.0004,40,1248879
USDJPY_Ticks_2013.11.01_2013.11.30.csv,USDJPY,USD/JPY,2013,November,0.004145699525210922,0.0022866942661708407,0.001,0.343,0.03,30,1137979
AUDJPY_Ticks_2013.10.01_2013.10.31.csv,AUDJPY,AUD/JPY,2013,October,0.011980048685471575,0.004928870267864229,0.004,0.296,0.06,50,1932404
AUDUSD_Ticks_2013.10.01_2013.10.31.csv,AUDUSD,AUD/USD,2013,October,8.337935373506259e-05,3.4461062572584735e-05,1e-05,0.00202,0.00045,45,1215910
